"EmployeeNumber","Surname","GivenName","Gender","City","JobTitle","DepartmentName","StoreLocation","Division","Age","LengthService","AbsentHours","BusinessUnit","AbsenceRate"
1619,"Carson","Sheila","F","Coquitlam","Meat Cutter","Meats","Nanaimo","Stores",44.37365897,3.997712207,96.4341079,"Stores",3.459693793
1620,"Batts","Jessie","M","Vancouver","Cashier","Customer Service","Vancouver","Stores",35.90059037,3.200603025,21.51754142,"Stores",1.816507723
1621,"Sippel","Charlotte","F","Victoria","Meat Cutter","Meats","Victoria","Stores",51.41721406,5.698172087,64.99179983,"Stores",4.732090549
1622,"Rivera","George","M","Prince George","Dairy Person","Dairy","Prince George","Stores",45.39595753,4.727231857,40.92043449,"Stores",3.600850956
1623,"Games","Joseph","M","Vancouver","Cashier","Customer Service","Vancouver","Stores",37.9033031,3.733491426,36.96808278,"Stores",2.173838856
1624,"Ash","Margie","F","Vancouver","Dairy Person","Dairy","Vancouver","Stores",36.06585201,6.747477005,52.58132638,"Stores",1.530199524
1625,"Austin","Richard","M","Vancouver","Cashier","Customer Service","Vancouver","Stores",50.70338122,5.359698104,60.94427641,"Stores",4.618116734
1626,"Coffman","Kyle","M","Victoria","Dairy Person","Dairy","Victoria","Stores",47.74495644,6.703258269,72.29406456,"Stores",3.898172125
1627,"Colgan","Mayola","F","Vancouver","Processed Foods Manager","Processed Foods","Vancouver","Stores",51.22507404,6.373331279,124.0014847,"Stores",4.632331984
1628,"Replogle","Rosetta","F","Wells","Meat Cutter","Meats","Kamloops","Stores",35.22408942,4.983682024,4.152730152,"Stores",1.5188273
1629,"Davis","Michael","M","Aldergrove","Meat Cutter","Meats","Aldergrove","Stores",26.7835182,5.51804343,0,"Stores",-0.237816143
1630,"Moore","Rene","M","White Rock","Cashier","Customer Service","White Rock","Stores",32.72819177,8.146326768,0,"Stores",0.728508773
1631,"Lee","Cindy","F","Vancouver","Customer Service Manager","Customer Service","Vancouver","Stores",52.74706575,6.139934146,171.5987945,"Stores",4.96144206
1632,"Jones","Eileen","F","Prince George","Produce Manager","Produce","Prince George","Stores",35.6081338,5.807169007,50.03448535,"Stores",1.522323038
1633,"Crabtree","Lillian","F","Parksville","Meat Cutter","Meats","Nanaimo","Stores",25.85459115,2.020184328,0,"Stores",-0.110501486
1634,"England","Kathy","F","Burnaby","Meats Manager","Meats","Burnaby","Stores",30.17007483,6.36351192,0,"Stores",0.37144121
1635,"Jaquez","Judith","F","Prince George","Dairy Person","Dairy","Prince George","Stores",31.9129059,6.092855834,44.21638699,"Stores",0.748610716
1636,"Sanchez","Raymond","M","Burnaby","Produce Manager","Produce","Burnaby","Stores",29.4036106,4.822796888,3.975308439,"Stores",0.355199062
1638,"Hogan","Donnie","F","Vancouver","Store Manager","Store Management","Vancouver","Stores",48.24782143,4.358620955,109.4073619,"Stores",4.211332426
1639,"McCall","Gabriel","M","Victoria","Dairy Person","Dairy","Victoria","Stores",33.57308559,3.515101624,1.80623103,"Stores",1.317040972
1640,"Stalcup","Nathan","M","Peachland","Meat Cutter","Meats","Kelowna","Stores",46.72044444,4.912840237,48.15769642,"Stores",3.852209433
1641,"Vasquez","Donald","M","Burnaby","Dairy Person","Dairy","Burnaby","Stores",33.72423345,5.064697364,0,"Stores",1.207935333
1642,"Ramirez","Frank","M","Abbotsford","Store Manager","Store Management","Abbotsford","Stores",34.06148858,5.460386852,0,"Stores",1.24052734
1643,"Frampton","Vanessa","F","Prince George","Bakery Manager","Bakery","Prince George","Stores",25.07721572,7.544193173,0,"Stores",-0.765853741
1644,"Johnson","Sam","M","Squamish","Dairy Person","Dairy","Squamish","Stores",39.50726137,6.56866866,0,"Stores",2.242900683
1645,"Rodriguez","Frank","M","New Westminster","Meats Manager","Meats","New Westminster","Stores",47.93480436,6.820855892,90.68451645,"Stores",3.925997842
1646,"Ceja","Joseph","M","Summerland","Dairy Person","Dairy","Kelowna","Stores",50.87218685,5.814959439,81.88877394,"Stores",4.611242066
1647,"Watson","John","M","Prince George","Dairy Person","Dairy","Prince George","Stores",47.15324021,4.659387279,71.09417357,"Stores",3.962661699
1648,"Stanley","Edythe","F","New Westminster","Dairy Person","Dairy","New Westminster","Stores",49.22414735,4.492855847,113.9517755,"Stores",4.396850522
1649,"Hake","Thomas","M","Wildwood","Meat Cutter","Meats","Nanaimo","Stores",39.65027202,6.575493321,31.28151384,"Stores",2.271232438
1650,"Murillo","Tesha","F","Victoria","Meat Cutter","Meats","Victoria","Stores",44.26056437,1.963442779,77.77028695,"Stores",3.620196331
1651,"Barnes","Edna","F","New Westminster","Produce Manager","Produce","New Westminster","Stores",41.27677233,5.828630895,55.97125867,"Stores",2.667786376
1652,"Craig","Nicholas","M","Penticton","Meat Cutter","Meats","Kelowna","Stores",43.90943375,4.61765488,18.33926562,"Stores",3.309839927
1653,"Peters","Dorla","F","Mackenzie","Processed Foods Manager","Processed Foods","Prince George","Stores",22.73940469,5.10274053,0,"Stores",-1.018951079
1654,"Abbott","George","M","Vancouver","Cashier","Customer Service","Vancouver","Stores",39.10977405,7.466156286,0,"Stores",2.081534009
1655,"Levi","Rebecca","F","Cranbrook","Meat Cutter","Meats","Cranbrook","Stores",32.77625212,9.11038862,14.19276719,"Stores",0.65132429
1656,"Nelson","Theresa","F","Vancouver","Meats Manager","Meats","Vancouver","Stores",44.8082216,5.346292908,94.99816846,"Stores",3.426076571
1657,"Herr","Catherine","F","Nelson","Meat Cutter","Meats","Nelson","Stores",40.37750843,8.534725744,76.91674531,"Stores",2.241804087
1658,"Sorg","James","M","New Westminster","Bakery Manager","Bakery","New Westminster","Stores",34.22422715,4.68958515,5.390018108,"Stores",1.342957109
1659,"McDowell","Tamara","F","Pitt Meadows","Cashier","Customer Service","Pitt Meadows","Stores",32.71955135,9.650416151,27.57108643,"Stores",0.591162639
1660,"Reed","Brenda","F","New Westminister","Dairy Person","Dairy","New Westminister","Stores",53.25198121,4.950159593,76.12277322,"Stores",5.170903792
1661,"Gustin","Mitchell","M","Whistler","Dairy Person","Dairy","Squamish","Stores",39.63558185,5.487209437,15.22482778,"Stores",2.366370341
1662,"Smith","Jeremiah","M","Trail","Customer Service Manager","Customer Service","Trail","Stores",58.46474149,4.419576584,130.3148975,"Stores",6.273860237
1663,"Hoefer","Helen","F","Vancouver","Cashier","Customer Service","Vancouver","Stores",34.32168971,6.135296485,38.03830304,"Stores",1.232350368
1664,"Dry","Denise","F","Vancouver","Produce Manager","Produce","Vancouver","Stores",28.48168198,3.436426376,0,"Stores",0.293574596
1665,"Miller","Jason","M","Salmon Arm","Meat Cutter","Meats","Kamloops","Stores",43.05274278,5.991987932,11.49791499,"Stores",3.012536367
1666,"Barry","Maribel","F","Victoria","Dairy Person","Dairy","Victoria","Stores",42.02080897,7.832054224,82.85669968,"Stores",2.637774672
1667,"Hershberger","Ella","F","West Vancouver","Dairy Person","Dairy","West Vancouver","Stores",52.41353593,3.29935691,128.3501904,"Stores",5.150016508
1668,"Lee","Lynn","F","New Westminster","Dairy Person","Dairy","New Westminster","Stores",53.45630168,3.921349573,158.348821,"Stores",5.30501028
1669,"Sanders","Sofia","F","New Westminster","Dairy Person","Dairy","New Westminster","Stores",25.82695949,4.815955846,0,"Stores",-0.368139864
1670,"Delgado","Ronald","M","Port Alice","Meat Cutter","Meats","Nanaimo","Stores",56.75117353,7.376699054,103.8661647,"Stores",5.66042263
1671,"Specht","Adam","M","Dragon Lake","Bakery Manager","Bakery","Quesnel","Stores",51.1131403,1.83029316,69.423909,"Stores",5.019240921
1672,"Eckert","Tiffany","F","Aldergrove","Store Manager","Store Management","Aldergrove","Stores",44.56235916,3.893892605,63.88600906,"Stores",3.507248482
1673,"Simpson","Eva","F","Vancouver","Bakery Manager","Bakery","Vancouver","Stores",27.01890165,5.297918661,0,"Stores",-0.170327035
1674,"Manning","Kim","F","New Westminster","Processed Foods Manager","Processed Foods","New Westminster","Stores",32.3628561,6.984736312,0.379013798,"Stores",0.759280721
1675,"Negron","Gerardo","M","Duncan","Cashier","Customer Service","Quesnel","Stores",32.64907473,6.764774117,0,"Stores",0.837044803
1676,"Finn","Clarence","M","Hazelton","Dairy Person","Dairy","Terrace","Stores",65.74743075,7.276745821,143.1442849,"Stores",7.490380441
1677,"Taylor","Melissa","F","Kamloops","Meat Cutter","Meats","Kamloops","Stores",49.63047508,3.894175421,114.1590102,"Stores",4.533068422
1678,"Ponce","Kimberly","F","Vancouver","Cashier","Customer Service","Vancouver","Stores",48.13065759,7.923995483,98.79784712,"Stores",3.866190166
1679,"Lawrence","James","M","Vancouver","Cashier","Customer Service","Vancouver","Stores",44.84557132,7.184248734,58.7567821,"Stores",3.267940526
1680,"McDonald","Tara","F","Iskut","Meat Cutter","Meats","Terrace","Stores",50.61313753,6.321750298,119.8580698,"Stores",4.513119085
1681,"Sims","Ronald","M","Vancouver","Cashier","Customer Service","Vancouver","Stores",57.44392203,8.581689241,124.2468787,"Stores",5.692010247
1682,"Lee","Noe","M","Logan Lake","Meat Cutter","Meats","Kamloops","Stores",43.74685126,9.043522521,42.0864747,"Stores",2.877928918
1683,"Brooks","Mark","M","Vancouver","Dairy Person","Dairy","Vancouver","Stores",54.73202175,7.400085013,127.9252719,"Stores",5.249614595
1684,"Wall","Carol","F","Vancouver","Processed Foods Manager","Processed Foods","Vancouver","Stores",35.47032056,3.719517208,62.84446425,"Stores",1.682634784
1685,"Walls","John","M","Port Renfrew","Dairy Person","Dairy","Victoria","Stores",34.75596712,2.828499112,9.054959508,"Stores",1.618368751
1686,"Shultz","Theodore","M","Vancouver","Cashier","Customer Service","Vancouver","Stores",38.99555192,5.058105743,53.23684168,"Stores",2.275505573
1687,"Carroll","Jackie","F","Aldergrove","Meats Manager","Meats","Aldergrove","Stores",51.62992232,3.446435672,81.99706142,"Stores",4.978144527
1688,"Nick","Sharee","F","Kamloops","Meat Cutter","Meats","Kamloops","Stores",48.72548715,8.121162142,106.4973944,"Stores",3.968815527
1689,"Pointer","Timothy","M","Duncan","Cashier","Customer Service","Quesnel","Stores",33.3379476,7.395795375,54.12422153,"Stores",0.919592603
1690,"Scott","Lori","F","Quesnel","Dairy Person","Dairy","Quesnel","Stores",38.46623826,6.568185677,38.45225126,"Stores",2.032229075
1691,"Smith","Mary","F","Tappen","Meat Cutter","Meats","Vernon","Stores",40.32944439,4.797034845,59.05590835,"Stores",2.569037036
1692,"Cobb","Steven","M","Vancouver","Cashier","Customer Service","Vancouver","Stores",53.91852779,3.67030882,125.701118,"Stores",5.421202122
1693,"Constable","Eileen","F","Aiyansh","Meat Cutter","Meats","Terrace","Stores",43.60720655,2.870894451,74.42728902,"Stores",3.406140218
1694,"Jackson","Amanda","F","Penticton","Dairy Person","Dairy","Kelowna","Stores",49.05363743,4.096556602,81.5962291,"Stores",4.39806465
1695,"Beasley","Hope","F","Vancouver","Customer Service Manager","Customer Service","Vancouver","Stores",39.90153463,4.930887875,15.31847784,"Stores",2.470355972
1696,"Black","James","M","Vancouver","Cashier","Customer Service","Vancouver","Stores",44.02760084,4.678003701,47.13795231,"Stores",3.328317728
1697,"Crooks","Barry","M","Campbell River","Dairy Person","Dairy","Nanaimo","Stores",36.230439,8.582533608,0,"Stores",1.39807915
1698,"Guenther","Harold","M","Crawford Bay","Dairy Person","Dairy","Cranbrook","Stores",44.61757619,6.805105216,45.15221396,"Stores",3.255972352
1699,"Vega","Charles","M","Vancouver","Store Manager","Store Management","Vancouver","Stores",43.56990311,5.736646181,19.187418,"Stores",3.140235278
1700,"Cook","Thomas","M","Chemainus","Meat Cutter","Meats","Victoria","Stores",42.97872628,4.810633688,91.3160507,"Stores",3.104056447
1701,"Soltys","Victoria","F","Haney","Cashier","Customer Service","Haney","Stores",38.43984203,3.263334027,85.2238963,"Stores",2.324826359
1702,"Moro","Lucille","F","Vancouver","Cashier","Customer Service","Vancouver","Stores",52.6518285,5.901930774,102.6531114,"Stores",4.963621502
1703,"Stone","Lisa","F","Vancouver","Meats Manager","Meats","Vancouver","Stores",43.94176999,7.6022294,72.12783749,"Stores",3.047318711
1704,"Pawlak","Mika","F","Terrace","Dairy Person","Dairy","Terrace","Stores",33.12615221,7.714808647,51.91341398,"Stores",0.847962959
1705,"Rogers","Paul","M","Richmond","Meats Manager","Meats","Richmond","Stores",36.28805689,6.483190606,14.46860835,"Stores",1.599002412
1706,"Richards","John","M","Penticton","Meat Cutter","Meats","Kelowna","Stores",42.46677545,5.864230451,58.66789118,"Stores",2.905447423
1707,"Terry","Brian","M","Surrey","Dairy Person","Dairy","Surrey","Stores",41.0638836,2.854375719,38.67659535,"Stores",2.892831361
1708,"Block","Charles","M","Coquitlam","Dairy Person","Dairy","Nanaimo","Stores",54.44351343,2.762540995,129.5411562,"Stores",5.609302719
1709,"Schultz","Freddie","M","Crawford Bay","Dairy Person","Dairy","Cranbrook","Stores",47.38593745,4.104912964,87.96053795,"Stores",4.059749489
1710,"Nero","Jeremy","M","Vanderhoof","Customer Service Manager","Customer Service","Prince George","Stores",27.83026208,4.981564675,0,"Stores",0.022421785
1711,"Heath","Shawn","M","Port Renfrew","Meat Cutter","Meats","Victoria","Stores",50.24410903,5.011722643,132.2504838,"Stores",4.556525527
1712,"Beverly","Susan","F","North Vancouver","Meat Cutter","Meats","North Vancouver","Stores",23.39521651,3.5004962,4.686133919,"Stores",-0.741761048
1713,"Zamora","Elaine","F","Vancouver","Produce Manager","Produce","Vancouver","Stores",35.54041774,5.152932565,15.68954941,"Stores",1.567597484
1714,"Griffin","Rosendo","M","Taylor","Dairy Person","Dairy","Fort St John","Stores",37.1603948,2.982701101,35.90239518,"Stores",2.091151123
1715,"Thomas","Tammy","F","Richmond","Produce Manager","Produce","Richmond","Stores",32.69983166,5.402305508,14.038078,"Stores",0.970148359
1716,"Smith","Wesley","M","Kamloops","Meat Cutter","Meats","Kamloops","Stores",37.95413116,7.212316951,0,"Stores",1.870502702
1717,"Warner","Sallie","F","Sparwood","Meat Cutter","Meats","Cranbrook","Stores",49.72621767,5.12346144,93.45487113,"Stores",4.441624793
1718,"Gray","Bonnie","F","Vernon","Meat Cutter","Meats","Vernon","Stores",51.03964566,5.554740567,80.84716698,"Stores",4.668597017
1719,"Brown","James","M","Vancouver","Bakery Manager","Bakery","Vancouver","Stores",52.79784754,3.692014119,72.05434466,"Stores",5.192406659
1720,"Stevenson","Bebe","F","Kamloops","Meat Cutter","Meats","Kamloops","Stores",36.52866383,7.520839018,48.03392612,"Stores",1.55415759
1721,"Tijerina","Jerry","M","Cranbrook","Meat Cutter","Meats","Cranbrook","Stores",35.91966608,8.880568437,13.59300753,"Stores",1.308306562
1722,"Fanning","Roy","M","Victoria","Meat Cutter","Meats","Victoria","Stores",31.9686212,6.703059372,26.6147282,"Stores",0.704876847
1723,"Vester","Kenneth","M","Grand Forks","Dairy Person","Dairy","Grand Forks","Stores",58.42901069,6.688900288,123.2358931,"Stores",6.062043014
1724,"Bagwell","Kathy","F","Ganges","Dairy Person","Dairy","Victoria","Stores",36.78343365,5.081810596,44.73285337,"Stores",1.825610133
1725,"Harding","Kimberly","F","Vancouver","Cashier","Customer Service","Vancouver","Stores",54.18973735,4.452650761,105.150326,"Stores",5.405568107
1726,"Davis","John","M","Vancouver","Dairy Person","Dairy","Vancouver","Stores",33.48547607,6.657195056,37.81921981,"Stores",1.01604064
1727,"Jackson","Peter","M","Kelowna","Dairy Person","Dairy","Kelowna","Stores",48.65180705,5.287485619,73.30704276,"Stores",4.209364456
1728,"Hall","Katherine","F","Vancouver","Processed Foods Manager","Processed Foods","Vancouver","Stores",39.66534921,5.190139389,72.74420472,"Stores",2.399177167
1729,"Arsenault","Rebecca","F","Kaslo","Dairy Person","Dairy","Cranbrook","Stores",44.96063559,4.940692227,71.61214332,"Stores",3.49349279
1730,"Rodriguez","Mary","F","Victoria","Meat Cutter","Meats","Victoria","Stores",35.10302335,5.357667881,9.695015172,"Stores",1.460606414
1731,"Short","Ben","M","Grand Forks","Meat Cutter","Meats","Grand Forks","Stores",44.759037,6.027815402,28.83033038,"Stores",3.354680174
1732,"Maldonado","Gerald","M","Gibsons","Meats Manager","Meats","West Vancouver","Stores",39.21009732,6.954590895,8.113761357,"Stores",2.147959431
1733,"Hayes","Charles","M","Campbell River","Meat Cutter","Meats","Nanaimo","Stores",48.16793117,5.143884694,62.6808279,"Stores",4.124368329
1734,"Morris","Eileen","F","Vancouver","Customer Service Manager","Customer Service","Vancouver","Stores",33.13974471,5.270119657,0,"Stores",1.071108729
1735,"Anderson","Alton","M","New Westminster","Customer Service Manager","Customer Service","New Westminster","Stores",45.47473109,4.483360302,83.540491,"Stores",3.638781235
1736,"Jordan","George","M","Vancouver","Store Manager","Store Management","Vancouver","Stores",46.44643927,7.520645926,48.77847426,"Stores",3.561647762
1737,"Johnson","Tracy","F","New Westminster","Dairy Person","Dairy","New Westminster","Stores",36.75349072,6.69386024,38.48222429,"Stores",1.674219251
1738,"Lowery","Agnes","F","Crawford Bay","Dairy Person","Dairy","Cranbrook","Stores",49.66005036,5.718000789,110.8149266,"Stores",4.374632634
1739,"Tarver","Adam","M","Merritt","Meat Cutter","Meats","Kamloops","Stores",49.05766282,4.980363983,95.98371776,"Stores",4.319202112
1740,"Sherman","Edward","M","Burnaby","Bakery Manager","Bakery","Burnaby","Stores",37.14281564,7.55989533,19.21838177,"Stores",1.67494802
